Name,Team,POS,ADP,IP,mERA,mWHIP,mSO,mQS,mSVHLD,PTS,aPOS,Dollars,PlayerId
"Robbie Ray","SEA","SP",97.7300033569336,182.08,-8.741344471314695,-3.100123947786963,8.614995983414902,7.184918760676415,-5.299598940585266,-1.3411526155956077,14.821702419263355,14.480549803667747,"11486"
"Blake Snell","SDP","SP",116.12999725341797,139.773,-1.1346488254044917,-4.110008939578002,5.279803083705423,3.4230420243881663,-5.299598940585266,-1.8414115974741707,14.821702419263355,13.980290821789184,"13543"
"Hunter Greene","CIN","SP",113,159.39,-7.022474388247537,-1.4245702412677534,7.694113087609979,4.1983478560821785,-5.299598940585266,-1.8541826264083983,14.821702419263355,13.967519792854958,"22182"
"Giovanny Gallegos","STL","RP",301.07000732421875,65.7813,0.8580275658175064,2.9802826111036023,-4.277583078902377,-4.870912627593077,6.081032835545344,0.770847305970999,11.798297580736588,13.569144886707587,"14986"
"David Bednar","PIT","RP",104.12999725341797,64.5042,1.9395272700558612,0.037036143274974904,-3.9572011570320176,-4.870912627593077,7.589609039351797,0.738058668057539,11.798297580736588,13.53635624879413,"19569"
"Evan Phillips","LAD","RP",257.20001220703125,61.1997,3.8184934546895013,0.3586530424111266,-4.485313000591155,-4.870912627593077,5.002197247068628,-0.1768818840149761,11.798297580736588,12.621415696721611,"17734"
"Paul Sewald","SEA","RP",180.89999389648438,61.7664,0.01606215653656168,2.4983468217551184,-4.344506249900402,-4.870912627593077,6.160283375902564,-0.5407265232992339,11.798297580736588,12.257571057437353,"13892"
"Dustin May","LAD","SP",154.39999389648438,123.193,-2.2595243890514944,-0.07697690756321299,0.9513161590523366,1.26769137654238,-5.062452065792237,-5.179945826812228,14.821702419263355,10.641756592451127,"19716"
"Triston McKenzie","CLE","SP",84.43000030517578,177.28,-12.735968911065232,0.21141589327713128,6.084327187719864,6.2675519590627475,-5.299598940585266,-5.472272811590753,14.821702419263355,10.349429607672601,"18000"
"Jeffrey Springs","TBR","SP",166.39999389648438,137.972,-2.93103456921979,-1.6882473080014249,2.099396415444789,1.6962192745275548,-4.741906044385662,-5.565572231634534,14.821702419263355,10.256130187628822,"17677"
"Clay Holmes","NYY","RP",100,62.421,3.617546008005744,-2.6520425652653614,-5.235487693393499,-4.870912627593077,6.475226795967262,-2.6656700822789308,11.798297580736588,10.132627498457657,"13649"
"Lance Lynn","CHW","SP",131.89999389648438,165.851,-8.840618998082537,-1.6328009859879191,4.209435658396736,5.694980490396829,-5.299598940585266,-5.868602775862155,14.821702419263355,9.953099643401199,"2520"
"Freddy Peralta","MIL","SP",143.3699951171875,130.671,-4.911006624796022,-1.062659316921907,2.595169343723158,2.5688381233587694,-5.201480357464287,-6.011138832100289,14.821702419263355,9.810563587163065,"18679"
"Pablo Lopez","MIN","SP",161.60000610351562,168.037,-6.965398964035532,-4.519841152807024,4.376064557399251,5.762778174152264,-5.299598940585266,-6.645996325876308,14.821702419263355,9.175706093387047,"17085"
"Andrew Heaney","TEX","SP",212.6699981689453,129.802,-8.325714828887104,1.2088212951705481,3.369182629683536,2.0434743396283475,-5.299598940585266,-7.00383550498994,14.821702419263355,8.817866914273415,"15423"
"Chris Bassitt","TOR","SP",151.10000610351562,174.519,-8.054380165141016,-4.28657211058295,3.2813577004223653,6.824134805620182,-5.299598940585266,-7.535058710266685,14.821702419263355,8.286643708996671,"12304"
"Logan Gilbert","SEA","SP",110.62999725341797,173.787,-9.363719635204545,-3.0827173943884105,4.60939810635143,5.566995985880915,-5.299598940585266,-7.569641877945875,14.821702419263355,8.25206054131748,"22250"
"Scott Barlow","KCR","RP",114.5999984741211,70.4981,0.5856656764461345,-2.815788915439952,-4.260080862854638,-4.870912627593077,6.70890843898093,-4.6522082904606,11.798297580736588,8.146089290275986,"14993"
"Drew Rasmussen","TBR","SP",172.1300048828125,156.181,-3.5489157187367426,-3.720341462496807,1.8128859893621432,2.9183067295290868,-5.299598940585266,-7.837663402927586,14.821702419263355,7.984039016335769,"25385"
"Jordan Montgomery","STL","SP",156.6300048828125,172.607,-6.616192321423443,-4.324409566717689,3.36044032116497,4.904705659842894,-5.299598940585266,-7.975054847718533,14.821702419263355,7.846647571544819,"16511"
"Nick Lodolo","CIN","SP",125.37000274658203,153.436,-7.013559209538528,-6.074262069826436,5.749154030727209,4.520458024204221,-5.299598940585266,-8.117808165018799,14.821702419263355,7.703894254244556,"26378"
"Collin McHugh","ATL","RP",689,61.3477,2.0228775182864775,1.2413462094895926,-5.14178982763466,-4.459881952941119,1.0830617868728634,-5.254386265926847,11.798297580736588,7.5439113148097405,"7531"
"Camilo Doval","SFG","RP",76.87000274658203,66.1455,2.1401589964787475,-5.859603985604261,-4.118760807687874,-4.870912627593077,7.209377698945601,-5.499740725460865,11.798297580736588,7.298556855275722,"21992"
